1455843353666,0,STARTLOG,VERSION=2,LOGGERDATE=2016/01/22
1455843353666,0,ASSIGNMENT_STARTED,ASSIGNMENT2_PART3B
1455843353667,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843353683,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843353700,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843353716,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843353733,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843353750,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843353767,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843353783,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843353800,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843353816,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843353833,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843353851,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843353867,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843353883,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843353900,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843353917,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843353933,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843353950,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843353967,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843353983,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843354000,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843354017,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843354033,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843354050,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843354067,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843354083,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843354100,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843354117,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843354134,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843354150,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843354167,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843354183,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843354200,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843354217,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843354234,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843354250,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843354267,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843354284,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
1455843354300,3,RUN,i=2,o=1,133.0,287.0,1,1.0,
