1456044739063,0,STARTLOG,VERSION=2,LOGGERDATE=2016/01/22
1456044739064,0,ASSIGNMENT_STARTED,ASSIGNMENT2_PART3B
1456044739067,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
1456044739083,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
1456044739100,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
1456044739117,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
1456044739133,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
1456044739150,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
1456044739166,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
1456044739184,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
1456044739201,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
1456044739217,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
1456044739233,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
1456044739250,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
1456044739267,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
1456044739284,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
1456044739300,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
1456044739317,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
1456044739334,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
1456044739351,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
1456044739368,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
1456044739384,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
1456044739400,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
1456044739418,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
1456044739434,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
1456044739452,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
1456044739467,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
1456044739484,1,RUN,i=2,o=1,383.0,156.0,1,2.0,
