1455859739450,0,STARTLOG,VERSION=2,LOGGERDATE=2016/01/22
1455859739450,0,ASSIGNMENT_STARTED,ASSIGNMENT2_PART3B
1455859739456,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739472,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739489,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739505,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739523,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739538,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739555,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739573,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739588,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739605,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739623,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739639,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739655,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739672,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739689,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739706,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739722,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739739,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739756,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739772,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739789,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739805,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739822,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739839,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739856,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739872,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739889,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739905,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739923,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739939,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739955,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739973,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859739989,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740005,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740021,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740039,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740055,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740073,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740090,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740106,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740123,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740139,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740155,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740173,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740189,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740206,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740226,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740242,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740259,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740275,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740292,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740309,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740326,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740342,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740359,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740376,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740393,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740409,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740426,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740442,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740459,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740475,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740492,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740509,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740525,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740542,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740559,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740575,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740593,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740609,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740625,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740642,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740659,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740675,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740693,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740709,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740725,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740743,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740760,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740776,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740793,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740810,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740825,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740843,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740859,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740876,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740892,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740909,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740926,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740943,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740960,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740976,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859740992,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859741008,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859741026,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859741042,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859741059,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859741076,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859741092,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859741109,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
1455859741127,1,RUN,i=2,o=1,115.0,366.0,1,1.0,
